attributes.Ambience.divey,attributes.RestaurantsDelivery,attributes.DogsAllowed,postal_code,hours.Thursday,attributes.BestNights.sunday,attributes.BYOB,attributes.AgesAllowed,attributes.Music.video,hours.Friday,latitude,attributes.Alcohol,attributes.Ambience.classy,attributes.RestaurantsTableService,business_id,attributes.Ambience.touristy,attributes.RestaurantsCounterService,attributes.Corkage,attributes.RestaurantsGoodForGroups,categories,name,attributes.BusinessAcceptsBitcoin,attributes.HappyHour,attributes.WheelchairAccessible,attributes.Ambience.hipster,attributes.BusinessAcceptsCreditCards,is_open,attributes.DietaryRestrictions.vegetarian,attributes.Music.live,attributes.Music.background_music,neighborhood,attributes.BusinessParking.lot,attributes.Music.karaoke,review_count,attributes.GoodForMeal.breakfast,attributes.NoiseLevel,state,attributes.DriveThru,attributes.HasTV,attributes.GoodForMeal.dinner,attributes.BusinessParking.street,address,attributes.RestaurantsAttire,hours.Sunday,attributes.BestNights.tuesday,attributes.AcceptsInsurance,attributes.BestNights.wednesday,hours.Wednesday,attributes.Open24Hours,attributes.Ambience.trendy,attributes.CoatCheck,hours.Monday,city,attributes.Music.no_music,hours.Tuesday,stars,attributes.RestaurantsPriceRange2,attributes.Ambience.intimate,attributes.GoodForMeal.latenight,attributes.GoodForMeal.dessert,attributes.BusinessParking.validated,attributes.GoodForMeal.lunch,attributes.GoodForKids,attributes.DietaryRestrictions.soy-free,attributes.GoodForMeal.brunch,attributes.BusinessParking.valet,longitude,attributes.DietaryRestrictions.gluten-free,attributes.BYOBCorkage,attributes.BusinessParking.garage,attributes.BestNights.friday,hours.Saturday,attributes.Music.dj,attributes.BestNights.saturday,attributes.Ambience.casual,attributes.BestNights.thursday,attributes.BestNights.monday,attributes.DietaryRestrictions.kosher,attributes.WiFi,attributes.Smoking,attributes.DietaryRestrictions.halal,attributes.GoodForDancing,attributes.ByAppointmentOnly,attributes.Caters,attributes.RestaurantsReservations,attributes.DietaryRestrictions.dairy-free,attributes.DietaryRestrictions.vegan,attributes.Ambience.romantic,attributes.Music.jukebox,attributes.Ambience.upscale,attributes.RestaurantsTakeOut,attributes.BikeParking,attributes.OutdoorSeating
,,,61821,7:30-17:30,,,,,7:30-17:30,40.1289255,,,,137852,,,,,"[u'Auto Parts & Supplies', u'Auto Repair', u'Automotive']",Myler Automotive Repair,,,,,True,1,,,,,,,13,,,IL,,,,,1212 Parkland Ct,,,,,,7:30-17:30,,,,7:30-17:30,Champaign,,7:30-17:30,4.0,,,,,,,,,,,-88.27827309999999,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,61822,10:00-20:00,,,,,10:00-20:00,40.146953499999995,,,,138609,,,,,"[u'Beauty & Spas', u'Nail Salons']",Regal Nails,,,True,,True,1,,,,,False,,8,,,IL,,,,False,2610 N Prospect Ave,,11:00-17:00,,,,10:00-20:00,,,,10:00-20:00,Champaign,,10:00-20:00,3.5,,,,,False,,,,,False,-88.2547926,,,False,,9:00-19:00,,,,,,,,,,,False,,,,,,,,,True,
,,,61821,,,,,,,40.127586,,,False,138819,,,,False,"[u'Chicken Wings', u'Restaurants', u'Food']",Krispy Krunchy Chicken,,,,,,0,,,,,,,4,,,IL,,,,,922 W Bradley Ave,,,,,,,,,,,Champaign,,,3.0,,,,,,,,,,,-88.260263,,,,,,,,,,,,no,,,,,,,,,,,,,,
,,,61822,0:00-0:00,,,,,0:00-0:00,40.1157126,,,,138863,,,,,"[u'Shopping', u'Home Services', u'Home & Garden', u'Carpet Cleaning', u'Local Services', u'Damage Restoration', u'Home Cleaning']",Pace Pro Carpet Cleaners and Restoration,,,,,True,1,,,,,,,8,,,IL,,,,,"306 Tiffany Ct, Unit C",,0:00-0:00,,,,0:00-0:00,,,,0:00-0:00,Champaign,,0:00-0:00,5.0,,,,,,,,,,,-88.3175418,,,,,0:00-0:00,,,,,,,,,,,True,,,,,,,,,,
,,,61822,8:00-20:00,,,,,8:00-20:00,40.1059,,,,138990,,,,,"[u'Real Estate', u'Home Services', u'Contractors', u'Painters']",Shaw's Premier Painting,,,,,,1,,,,,,,6,,,IL,,,,,1003 S Barker Rd,,,,,,8:00-20:00,,,,8:00-20:00,Champaign,,8:00-20:00,3.5,,,,,,,,,,,-88.3513,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,,61821,11:00-21:30,,,,,11:00-21:30,40.11704829999999,none,False,True,139082,False,,,True,"[u'Buffets', u'Chinese', u'Restaurants', u'Sushi Bars']",Ichiban Buffet,,,,False,True,0,,,,,True,,35,False,average,IL,,False,False,False,105 N Mattis Ave,casual,11:00-21:00,,,,11:00-21:30,,False,,11:00-21:30,Champaign,,11:00-21:30,3.0,1.0,False,False,False,False,True,True,,False,False,-88.2783637,,,False,,11:00-21:30,,,True,,,,no,,,,,False,False,,,False,,False,True,True,False
,,,61821,,,,,,,40.1115366,,,,139182,,,,,[u'Arts & Entertainment'],The Pottery Place,,,,,,1,,,,,,,8,,,IL,,,,,"1808 Round Barn Rd, # C",,,,,,,,,,,Champaign,,,4.5,,,,,,,True,,,,-88.277709,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,61821,13:00-19:00,,,,,13:00-19:00,40.1001537,,,,139242,,,,,"[u'Zoos', u'Active Life']",Prairie Farm,,,,,,1,,,,,,,5,,,IL,,,,,2202 W Kirby Ave,,13:00-19:00,,,,13:00-19:00,,,,13:00-19:00,Champaign,,13:00-19:00,4.0,,,,,,,True,,,,-88.28360450000001,,,,,13:00-19:00,,,,,,,,,,,,,,,,,,,,,
,False,,61822,,,,,,,40.137875799999996,,,,139389,,,,False,"[u'Fast Food', u'Restaurants', u'Sandwiches']",Subway,,,,,True,1,,,,,False,,4,False,,IL,,,False,False,706 W Marketview Dr,casual,,,,,,,,,,Champaign,,,2.0,,,False,False,False,False,True,,False,False,-88.2553746,,,False,,,,,,,,,,,,,,,False,,,,,,True,,False
False,False,,61822,,,,,,,40.1421019,none,False,False,139390,False,,,True,"[u'Burgers', u'Restaurants', u'Fast Food']",Burger King,,,,False,True,1,,,,,False,,10,False,average,IL,True,True,False,False,2110 N Prospect Ave,casual,,,,,,,False,,,Champaign,,,1.5,1.0,False,False,False,False,False,True,,False,False,-88.2571648,,,False,,,,,False,,,,free,,,,,False,False,,,False,,False,True,False,False
False,,,61821,11:00-23:00,,,,,11:00-23:00,40.1185465,full_bar,False,,139516,False,,,True,"[u'Restaurants', u'American (Traditional)', u'Sports Bars', u'Nightlife', u'Bars']",Hubers,,True,True,False,True,1,,,,,False,,9,,average,IL,,True,,False,1312 W Church St,,12:00-23:00,,,,11:00-23:00,,False,False,11:00-23:00,Champaign,,11:00-23:00,4.0,1.0,False,,,False,,,,,False,-88.2684951,,,False,,11:00-23:00,,,False,,,,,,,False,,,,,,False,,False,,False,True
,,,61821,9:00-18:00,,,,,9:00-18:00,40.107879,,,,139564,,,,,"[u'Pets', u'Pet Groomers', u'Pet Services']",A&B Scissor Hands,,,,,,1,,,,,,,12,,,IL,,,,,"902 N Country Fair Dr, Unit 2",,10:00-18:00,,,,9:00-18:00,,,,,Champaign,,9:00-18:00,5.0,,,,,,,,,,,-88.28104300000001,,,,,10:00-18:00,,,,,,,,,,,,,,,,,,,,,
,,,61822,,,,,,,40.1458343,,,,139821,,,,,"[u'Books', u'Mags', u'Music & Video', u'Shopping']",Gamestop Prospect Commons,,,,,True,1,,,,,False,,3,,,IL,,,,False,2517 N Prospect Ave,,,,,,,,,,,Champaign,,,3.0,2.0,,,,False,,,,,False,-88.2585027,,,False,,,,,,,,,,,,,,,,,,,,,,False,
False,False,,61820,,,,,,,40.09209439999999,beer_and_wine,False,True,140394,False,,,True,"[u'Korean', u'Restaurants']",B Won,,,True,False,True,1,,,,,True,,83,False,average,IL,,False,True,False,2006 S Neil St,casual,,,,,,,False,,,Champaign,,,3.5,2.0,False,False,False,False,True,True,,False,False,-88.24529809999999,,,False,,,,,True,,,,no,,,,,True,True,,,False,,False,True,False,False
,,,61820,,,,,,,40.1386521,,,,140585,,,,,"[u'Arts & Crafts', u'Fabric Stores', u'Furniture Stores', u'Home Services', u'Home Decor', u'Home & Garden', u'Shopping', u'Interior Design']",Hancock Fabrics,,,True,,True,0,,,,,True,,4,,,IL,,,,False,115 Convenience Ctr Rd,,,,,,,,,,,Champaign,,,4.0,1.0,,,,False,,,,,False,-88.241438,,,False,,,,,,,,,,,,,,,,,,,,,,False,
,,,61820,9:00-17:00,,,,,9:00-17:00,40.107690000000005,,,,141518,,,,,"[u'University Housing', u'Real Estate', u'Home Services', u'Property Management', u'Apartments', u'Real Estate Services']",Roland Realty,,,,,True,1,,,,,,,7,,,IL,,,,,901 S 1st St,,,,,,9:00-17:00,,,,9:00-17:00,Champaign,,9:00-17:00,4.5,,,,,,,,,,,-88.239062,,,,,0:00-16:00,,,,,,,,,,,False,,,,,,,,,,
False,True,,61820,10:00-3:00,,,,,10:00-3:00,40.1103674315,none,False,False,141519,False,,,True,"[u'Delis', u'Restaurants', u'Sandwiches', u'Food Delivery Services', u'Fast Food', u'American (Traditional)', u'Food']",Jimmy John's,,,True,False,True,1,,,,,False,,11,False,loud,IL,,False,False,True,"601 E Green St, Ste B",casual,10:00-3:00,,,,10:00-3:00,,False,,10:00-3:00,Champaign,,10:00-3:00,3.0,1.0,False,True,False,False,False,True,,False,False,-88.23063956879999,,,False,,10:00-3:00,,,False,,,,,,,,,,False,,,False,,False,True,True,False
False,False,,61820,11:00-23:00,,,,,11:00-23:00,40.110062899999996,none,False,False,141532,False,,,True,"[u'Restaurants', u'Delis', u'Fast Food', u'Sandwiches']",Potbelly Sandwich Shop,,,True,False,True,1,,,,,False,,31,False,average,IL,False,False,True,True,501 E Green St,casual,11:00-23:00,,,,11:00-23:00,,False,,11:00-23:00,Champaign,,11:00-23:00,4.0,1.0,False,False,False,False,True,True,,False,False,-88.231789,,,False,,11:00-23:00,,,True,,,,,,,,,True,False,,,False,,False,True,True,True
,,,61820,9:00-17:00,,,,,9:00-17:00,40.114021,,,,141563,,,,,"[u'Home Services', u'Real Estate', u'Apartments']",MHM Properties,False,,True,,True,1,,,,,,,6,,,IL,,,,,303 S Fifth St,,,,,,9:00-17:00,,,,9:00-17:00,Champaign,,9:00-17:00,1.0,,,,,,,,,,,-88.2323321,,,,,10:00-15:00,,,,,,,,,,,True,,,,,,,,,,
,,,61820,0:00-0:00,,,,,0:00-0:00,40.098633500000005,,,,141630,,,,,"[u'Convenience Stores', u'Cosmetics & Beauty Supply', u'Drugstores', u'Food', u'Shopping', u'Beauty & Spas']",Walgreens,,,True,,True,1,,,,,True,,8,,,IL,,,,False,1509 S Neil St,,0:00-0:00,,,,0:00-0:00,,,,0:00-0:00,Champaign,,0:00-0:00,3.5,2.0,,,,False,,,,,False,-88.2451999,,,False,,0:00-0:00,,,,,,,,,,,False,,,,,,,,False,True,
,,,61820,10:00-19:00,,,,,10:00-19:00,40.1053388125,,,,141751,,,,,"[u'Electronics Repair', u'Local Services']",J&J Cell Phone Repair,,,,,,0,,,,,,,4,,,IL,,,,,905 S Neil St,,,,,,10:00-19:00,,,,10:00-19:00,Champaign,,10:00-19:00,5.0,,,,,,,,,,,-88.2437061607,,,,,10:00-17:00,,,,,,,,,,,,,,,,,,,,,
False,,,61820,11:00-2:00,False,,,False,11:00-2:00,40.117699,full_bar,False,,141752,False,,,True,"[u'Nightlife', u'Bars', u'Sports Bars']",Derailed 57 Bar,,False,,False,True,1,,True,False,,False,False,8,,average,IL,,True,,False,57 E Main St,,11:00-2:00,False,,False,11:00-2:00,,False,False,11:00-2:00,Champaign,False,11:00-2:00,4.0,2.0,False,,,False,,,,,False,-88.24061,,,False,False,11:00-2:00,True,False,False,False,False,,,outdoor,,True,,,True,,,False,True,False,,False,True
,,,61820,0:00-0:00,,,,,0:00-0:00,40.117979999999996,,,,141822,,,,,"[u'Hotels', u'Hotels & Travel', u'Event Planning & Services']",Hyatt Place Champaign/Urbana,,,,,True,1,,,,,,,28,,,IL,,,,,217 N Neil St,,0:00-0:00,,,,0:00-0:00,,,,0:00-0:00,Champaign,,0:00-0:00,4.0,2.0,,,,,,,,,,-88.244055,,,,,0:00-0:00,,,,,,,free,,,,,,,,,,,,,,
False,,,61820,11:00-23:00,,False,,,11:00-23:00,40.1147989,full_bar,False,True,141909,False,,,True,"[u'Restaurants', u'Mexican']",Fiesta Cafe,,,True,False,True,1,,,,,True,,67,False,average,IL,,True,True,False,216 S 1st St,casual,11:00-23:00,,,,11:00-23:00,,False,,11:00-23:00,Champaign,,11:00-23:00,4.0,2.0,False,False,False,False,True,True,,False,False,-88.2384807,,no,False,,11:00-23:00,,,True,,,,free,,,,,True,,,,False,,False,True,True,True
False,False,,61822,11:30-14:30,,,,,17:00-21:00,40.081896,beer_and_wine,False,True,142615,False,,,True,"[u'Restaurants', u'Indian']",Sairam Om,,,True,False,True,0,,,,,True,,17,False,quiet,IL,,False,True,False,2502 Village Green Pl,casual,11:30-14:30,,,,11:30-14:30,,False,,,Champaign,,11:30-14:30,4.0,2.0,False,False,False,False,False,True,,False,False,-88.295835,,,False,,17:00-21:00,,,False,,,,,,,,,,True,,,False,,False,True,,False
,,,61821,,,,,,,40.1366661,,,,142658,,,,,"[u'Hotels & Travel', u'Hotels', u'Event Planning & Services']",Drury Inn & Suites Champaign,,,,,True,1,,,,,,,20,,,IL,,,,,905 W Anthony Dr,,,,,,,,,,,Champaign,,,4.5,2.0,,,,,,,,,,-88.2586373,,,,,,,,,,,,free,,,,,,,,,,,,,,
,,,61820,11:30-16:30,,,,,,40.118084100000004,,,,142672,,,,,"[u'Beauty & Spas', u'Massage']",Bella Vita Massage,,,,,False,1,,,,,False,,3,,,IL,,,,False,"206 N Randolph, Ste 428",,,,False,,,,,,,Champaign,,,5.0,2.0,,,,False,,,,,False,-88.2450068,,,False,,,,,,,,,,,,,True,,,,,,,,,,
,False,,61820,10:30-20:30,,,,,10:30-2:30,40.116610200000004,none,,,142673,,,,,"[u'Food Trucks', u'Food']",The Pop Stop,,,,,True,1,,,,,,,4,False,,IL,,,False,,,,10:30-20:30,,,,10:30-20:30,,,,10:30-20:30,Champaign,,10:30-20:30,5.0,2.0,,False,False,,False,,,False,,-88.24125040000001,,,,,7:00-2:30,,,,,,,,,,,,,,,,,,,True,True,
,,False,61820,12:00-21:00,,,,,12:00-21:00,40.1114942,,,,142674,,,,,"[u'Taiwanese', u'Desserts', u'Restaurants', u'Bubble Tea', u'Food']",Latea Bubble Tea Lounge,False,,True,,True,1,,,,,False,,50,,,IL,,,,True,"601 S 6th St, Ste 105",,12:00-21:00,,,,12:00-21:00,,,,12:00-21:00,Champaign,,12:00-21:00,4.0,1.0,,,,False,,,,,False,-88.2304307,,,True,,12:00-21:00,,,,,,,,,,,,True,,,,,,,True,True,
,True,,61820,9:00-17:00,,,,,9:00-17:00,40.09674520000001,,,,142680,,,,,"[u'Food', u'Bakeries']",Cakes By Lori,,,True,,True,1,,,,,,,5,,,IL,,,,,"101 Trade Centre Dr, Hawthorn Stes",,,,,,9:00-17:00,,,,9:00-17:00,Champaign,,9:00-17:00,5.0,1.0,,,,,,,,,,-88.24561,,,,,,,,,,,,,,,,,,,,,,,,True,True,
,,True,61820,10:00-19:00,,,,,10:00-19:00,40.117638,,,,142718,,,,,"[u'Antiques', u'Cards & Stationery', u'Flowers & Gifts', u'Shopping', u'Books', u'Mags', u'Music & Video', u'Event Planning & Services', u'Bookstores', u'Arts & Crafts']",Jane Addams Book Shop,,,False,,True,1,,,,,False,,21,,,IL,,,,True,208 N Neil St,,13:00-17:00,,,,10:00-19:00,,,,10:00-19:00,Champaign,,10:00-19:00,4.5,2.0,,,,False,,,,,False,-88.24325390000001,,,True,,10:00-17:00,,,,,,,,,,,,,,,,,,,,True,
,,,61821,,,,,,,40.126946999999994,,,,142833,,,,,"[u'Automotive', u'Auto Repair', u'Body Shops']",Car Care Collision Centers,,,,,,0,,,,,,,3,,,IL,,,,,1101 N Country Fair Dr,,,,,,,,,,,Champaign,,,3.5,,,,,,,,,,,-88.280964,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,61821,7:30-20:00,,,,,7:30-21:00,40.128257,,,,143363,,,,,"[u'Automotive', u'Car Wash']",Rainstorm Car Wash,,,,,,1,,,,,,,9,,,IL,,,,,1209 N Prospect Ave,,8:00-20:00,,,,7:30-20:00,,,,7:30-20:00,Champaign,,7:30-20:00,3.0,,,,,,,,,,,-88.2584059,,,,,7:30-21:00,,,,,,,,,,,,,,,,,,,,,
,,,61821,5:30-15:00,,,,,5:30-15:00,40.112577,,,,143513,,,,,"[u'Food', u'Donuts']",Carmella's Creme,,,True,,False,1,,,,,True,,38,,,IL,,,,False,1611 W Springfield Ave,,5:30-15:00,,,,5:30-15:00,,,,5:30-15:00,Champaign,,5:30-15:00,3.5,1.0,,,,False,,,,,False,-88.2740905,,,False,,5:30-15:00,,,,,,,,,,,,False,,,,,,,True,True,
,,,61821,10:00-19:30,,,,,10:00-19:30,40.1136936708,,,,143514,,,,,"[u'Furniture Stores', u'Mattresses', u'Shopping', u'Home & Garden']",This Is It Furniture,,,,,True,1,,,,,True,,8,,,IL,,,,False,245 S Mattis Ave,,12:00-17:00,,,,10:00-19:30,,,,10:00-19:30,Champaign,,10:00-19:30,3.5,2.0,,,,False,,,,,False,-88.2788820491,,,False,,10:00-18:00,,,,,,,,,,,,,,,,,,,,True,
False,False,,61821,,,,,,,40.1278221,,False,,143515,False,,,True,"[u'American (New)', u'Restaurants']",Hardee's,,,,False,True,1,,,,,,,3,False,,IL,,False,False,,1201 N Mattis Ave,casual,,,,,,,False,,,Champaign,,,2.5,1.0,False,False,False,,False,True,,False,,-88.27965970000001,,,,,,,,False,,,,,,,,,,False,,,False,,False,True,,False
,,,61821,9:00-19:00,,,,,9:00-19:00,40.1427955,,,,143787,,,,,"[u'Flooring', u'Carpeting', u'Home Services']",Flooring America,,,,,True,1,,,,,,,3,,,IL,,,,,920 W Town Center Blvd,,12:00-16:00,,,,9:00-19:00,,,,9:00-19:00,Champaign,,9:00-19:00,3.0,,,,,,,,,,,-88.2602332,,,,,9:00-17:00,,,,,,,,,,,False,,,,,,,,,,
,,,61821,,,,,,,40.082633,,,,143788,,,,,"[u'Active Life', u'Fitness & Instruction', u'Gyms']",Charter Fitness,,,,,,1,,,,,,,9,,,IL,,,,,2414 Galen Dr,,,,,,,,,,,Champaign,,,3.0,,,,,,,False,,,,-88.261927,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,61821,,,,,,,40.101862,,,,144075,,,,,"[u'Coffee & Tea', u'Food']",Espresso Royale,,,,,True,1,,,,,False,,6,,,IL,,,,True,500 E Peabody Dr,,,,,,,,,,,Champaign,,,3.0,2.0,,,,False,,,,,False,-88.23173709999999,,,False,,,,,,,,,free,,,,,,,,,,,,,True,False
False,False,,61822,10:30-21:30,,,,,10:30-22:00,40.1460326346,none,False,False,144151,False,,,False,"[u'Fast Food', u'Chinese', u'Restaurants']",Panda Express,,,,False,True,1,,,,,False,,14,False,loud,IL,False,False,False,False,2521 N Prospect Ave,casual,11:00-21:00,,,,10:30-21:30,,False,,10:30-21:30,Champaign,,10:30-21:30,3.5,1.0,False,False,False,False,True,True,,False,False,-88.25853616709999,,,False,,10:30-22:00,,,False,,,,,,,,,False,False,,,False,,False,True,True,True
,False,,61821,10:30-22:00,,,,,10:30-22:00,40.1127,none,,False,144415,,,,True,"[u'Restaurants', u'Fast Food', u'Chicken Wings']",KFC,,,True,,True,1,,,,,False,,5,False,average,IL,,False,False,False,2201 West Springfield Avenue,casual,10:30-22:00,,,,10:30-22:00,,,,10:30-22:00,Champaign,,10:30-22:00,3.0,1.0,,False,False,False,False,True,,False,False,-88.2838,,,False,,10:30-22:00,,,,,,,free,,,,,True,False,,,,,,True,,False
False,False,,61822,10:30-21:00,,,,,10:30-21:00,40.081860600000006,none,False,False,144534,False,,,True,"[u'Sandwiches', u'Delis', u'Restaurants']",Doughbelly Subs,,,,False,True,0,,,,,False,,5,,average,IL,,True,,False,2504 Village Green Pl,casual,10:30-21:00,,,,10:30-21:00,,False,,10:30-21:00,Champaign,,10:30-21:00,4.0,1.0,False,,,False,,True,,,False,-88.2963455,,,False,,10:30-21:00,,,False,,,,,,,,,,False,,,False,,False,True,True,False
,,,61821,9:00-17:00,,,,,9:00-17:00,40.13257,,,,144722,,,,,"[u'Appliances & Repair', u'Shopping', u'Home & Garden', u'Local Services', u'Appliances']",Champaign Appliance Center,,,,,,1,,,,,,,4,,,IL,,,,,909 W Bloomington Rd,,,,,,9:00-17:00,,,,9:00-17:00,Champaign,,9:00-17:00,3.0,,,,,,,,,,,-88.25954899999999,,,,,9:00-17:00,,,,,,,,,,,,,,,,,,,,,
,,,61822,7:30-21:00,,,,,7:30-21:30,40.1373356668,,,,144814,,,,,"[u'Automotive', u'Auto Parts & Supplies']",Advance Auto Parts,,,,,,1,,,,,,,3,,,IL,,,,,805 Marketview Dr W,,9:00-20:00,,,,7:30-21:00,,,,7:30-21:00,Champaign,,7:30-21:00,4.5,,,,,,,,,,,-88.2572293282,,,,,7:30-21:30,,,,,,,,,,,,,,,,,,,,,
,,,61822,9:00-19:00,,,,,9:00-19:00,40.1413722435,,,,144861,,,,,"[u'Shopping', u'Eyewear & Opticians', u'Medical Supplies', u'Health & Medical', u'Fashion', u'Optometrists']",All About Eyes,,,True,,True,1,,,,,False,,13,,,IL,,,,False,525 W Town Center Blvd,,11:00-17:00,,True,,9:00-19:00,,,,9:00-19:00,Champaign,,9:00-19:00,3.5,3.0,,,,False,,,,,False,-88.2513987288,,,False,,9:00-17:00,,,,,,,,,,,False,,,,,,,,,True,
,,,61822,,,,,,,40.1379325,,,,144942,,,,,"[u'Department Stores', u'Fashion', u'Shopping']",Wal-Mart,,,True,,True,0,,,,,True,,4,,,IL,,,,False,913 W Marketview Dr,,,,,,,,,,,Champaign,,,2.0,1.0,,,,False,,,,,False,-88.26382209999998,,,False,,,,,,,,,,,,,,,,,,,,,,,
False,False,,61821,11:00-21:30,,,,,11:00-21:30,40.113246999999994,none,False,False,144973,False,,,True,"[u'American (Traditional)', u'Restaurants']",Za's Italian Cafe,,,True,False,True,1,,,,,True,,48,False,average,IL,,False,False,False,2006 W Springfield Ave,casual,11:00-20:30,,,,11:00-21:30,False,False,,11:00-21:30,Champaign,,11:00-21:30,3.0,1.0,False,False,False,False,True,True,,False,False,-88.28197850000001,,,False,,11:00-21:30,,,True,,,,free,,,,,True,False,,,False,,False,True,False,True
False,False,,61821,,,,,,,40.0982332,none,False,False,145117,False,,,True,"[u'Restaurants', u'Pizza']",Papa Murphy's,,,,False,True,1,,,,,False,,8,False,quiet,IL,,False,False,False,1753 W Kirby Ave,casual,,,,,,,False,,,Champaign,,,3.0,1.0,False,False,False,False,False,True,,False,False,-88.27506890000001,,,False,,,,,False,,,,no,,,,,,False,,,False,,False,True,,False
False,False,,61821,9:00-23:00,,,,,9:00-23:00,40.113217306799996,none,False,False,145340,False,,,False,"[u'Fast Food', u'Burgers', u'Hot Dogs', u'Restaurants', u'Sandwiches']",Wienerschnitzel,,,,False,True,1,,,,,False,,7,False,average,IL,True,False,False,False,2102 W Springfield Ave,casual,9:00-23:00,,,,9:00-23:00,,False,,9:00-23:00,Champaign,,9:00-23:00,4.0,1.0,False,False,False,False,False,True,,False,False,-88.2831241065,,,False,,9:00-23:00,,,False,,,,,,,,,,False,,,False,,False,True,False,True
,,,61821,7:30-17:30,,,,,7:30-17:30,40.122738899999995,,,,145460,,,,,"[u'Tires', u'Auto Repair', u'Oil Change Stations', u'Auto Parts & Supplies', u'Automotive']",Norris Tire & Auto Center,,,,,True,1,,,,,,,19,,,IL,,,,,702 N Country Fair Dr,,0:00-0:00,,,,7:30-17:30,,,,7:30-17:30,Champaign,,7:30-17:30,4.5,,,,,,,,,,,-88.2810071,,,,,7:30-16:00,,,,,,,,,,,,,,,,,,,,,
,,True,61822,0:00-0:00,,,,,0:00-0:00,40.135731400000004,,,,145867,,,,,"[u'Hotels & Travel', u'Event Planning & Services', u'Hotels']",Baymont Inn And Suites Champaign,,,,,True,1,,,,,,,9,,,IL,,,,,302 West Anthony Drive,,0:00-0:00,,,,0:00-0:00,,,,0:00-0:00,Champaign,,0:00-0:00,3.0,2.0,,,,,,,,,,-88.2479637,,,,,0:00-0:00,,,,,,,free,,,,,,,,,,,,,,
,,,61822,9:00-17:00,,,,,9:00-17:00,40.1413357,,,,146135,,,,,"[u'Thrift Stores', u'Used', u'Vintage & Consignment', u'Shopping', u'Fashion']",Salvation Army Thrift Store,,,,,True,1,,,,,True,,11,,,IL,,,,False,2212 N Market St,,,,,,9:00-17:00,,,,9:00-17:00,Champaign,,9:00-17:00,3.5,1.0,,,,False,,,,,False,-88.2380385,,,False,,9:00-17:00,,,,,,,,,,,,,,,,,,,,True,
False,False,,61820,11:00-22:00,,,,,11:00-23:00,40.1375274658,full_bar,False,True,146621,False,,,True,"[u'American (Traditional)', u'Restaurants', u'Nightlife', u'Bars']",TGI Fridays,,,,False,True,1,,,,,True,,49,False,average,IL,,True,True,False,103 W Marketview Dr,casual,11:00-22:00,,,,11:00-22:00,,False,,11:00-22:00,Champaign,,11:00-22:00,3.0,2.0,False,False,False,False,True,True,,False,False,-88.24530029299999,,,False,,11:00-23:00,,,True,,,,free,,,,,False,True,,,False,,False,True,True,True
,,,61821,10:00-17:30,,,,,10:00-17:30,40.0982328,,,,146711,,,,,"[u'Food', u'Olive Oil', u'Herbs & Spices', u'Specialty Food', u'Beer', u'Wine & Spirits']",Grovestone,,,True,,True,1,,,,,False,,3,,,IL,,,,False,1707 W Kirby Ave,,12:00-16:00,,,,10:00-17:30,,,,10:00-17:30,Champaign,,10:00-17:30,5.0,2.0,,,,False,,,,,False,-88.2745697,,,False,,10:00-16:00,,,,,,,,,,,,,,,,,,,False,True,
,,False,61822,0:00-0:00,,,,,0:00-0:00,40.1363489,,,,146762,,,,,"[u'Hotels & Travel', u'Hotels', u'Event Planning & Services']",Courtyard Champaign,,,,,True,1,,,,,,,18,,,IL,,,,,1811 Moreland Blvd,,0:00-0:00,,,,0:00-0:00,,,,0:00-0:00,Champaign,,0:00-0:00,3.0,2.0,,,,,,,,,,-88.2514524,,,,,0:00-0:00,,,,,,,free,,,,,,,,,,,,,,
False,False,,61821,10:45-20:30,,,,,10:45-21:00,40.136306,none,False,True,146807,False,,,True,"[u'Buffets', u'Restaurants', u'American (New)', u'Breakfast & Brunch']",Ryan's,,,True,False,True,0,,,,,False,,21,False,average,IL,,False,True,True,1004 W Anthony Dr,casual,8:00-20:30,,,,10:45-20:30,,False,,10:45-20:30,Champaign,,10:45-20:30,2.0,2.0,False,False,True,False,True,True,,False,False,-88.2619969,,,False,,8:00-21:00,,,True,,,,no,,,,,False,True,,,False,,False,True,True,False
,False,,61820,,,,,,,40.111016,none,,False,146912,,,,True,"[u'Mexican', u'Restaurants']",La Bamba,,,True,,True,0,,,,,False,,18,False,,IL,,,True,False,606 S 6th St,casual,,,,,,,,,,Champaign,,,4.0,1.0,,True,False,False,True,True,,False,False,-88.230183,,no,False,,,,,,,,,,,,,,,False,,,,,,True,,False
,,,61820,13:30-17:00,,,,,13:30-17:00,40.111222,,,,146913,,,,,"[u'Hair Salons', u'Beauty & Spas', u'Barbers', u""Men's Hair Salons""]",Pizzazz Haircutery,,,False,,True,1,,,,,True,,19,,,IL,,,,False,602 S 1st St,,,,,,13:30-17:00,,,,13:30-17:00,Champaign,,13:30-17:00,4.5,1.0,,,,False,,True,,,False,-88.23846390000001,,,False,,,,,,,,,,,,,False,,,,,,,,,True,
